section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,3.0,0.1,0.7084210526315788,0.039618399445691274,0.7027572863813296,0.04440744084852667,13.194410733473584,1.4396414547326277,0.768374482660197,0.042971290964357596,10,123,32,False,False,,0.7084 ± 0.0396,0.7028 ± 0.0444,13.19 ± 1.44,0.7684 ± 0.0430,0.7084 $\pm$ 0.0396,0.7028 $\pm$ 0.0444,13.19 $\pm$ 1.44,0.7684 $\pm$ 0.0430
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.7,0.7083157894736841,0.037712606505555996,0.704834972959347,0.0387324985652832,13.732887733034051,1.911754117431177,0.768260311117454,0.04090421142318045,10,123,33,False,False,,0.7083 ± 0.0377,0.7048 ± 0.0387,13.73 ± 1.91,0.7683 ± 0.0409,0.7083 $\pm$ 0.0377,0.7048 $\pm$ 0.0387,13.73 $\pm$ 1.91,0.7683 $\pm$ 0.0409
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,1.0,0.9,0.7073157894736842,0.03819035723395534,0.7041281663920682,0.03894613895951575,13.613434006377549,1.950265224925034,0.7671756814613957,0.041422394031405824,10,123,34,False,False,,0.7073 ± 0.0382,0.7041 ± 0.0389,13.61 ± 1.95,0.7672 ± 0.0414,0.7073 $\pm$ 0.0382,0.7041 $\pm$ 0.0389,13.61 $\pm$ 1.95,0.7672 $\pm$ 0.0414
T5-small,100,T5-small student results for FS=100.,tab:t5small_fs100,0.1,0.9,0.7062894736842106,0.03566735055134339,0.7032544624598592,0.03663492338567618,14.042029886453141,1.5043380620526028,0.7660625089196518,0.03868586616101181,10,123,35,False,False,,0.7063 ± 0.0357,0.7033 ± 0.0366,14.04 ± 1.50,0.7661 ± 0.0387,0.7063 $\pm$ 0.0357,0.7033 $\pm$ 0.0366,14.04 $\pm$ 1.50,0.7661 $\pm$ 0.0387
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.5,0.3,0.8902368421052633,0.0016172260600393845,0.8900133986477181,0.001618991137194856,15.141221439165141,2.2865920679710463,0.9655772798629941,0.0017540913452689243,10,123,1,True,False,green!15,0.8902 ± 0.0016,0.8900 ± 0.0016,15.14 ± 2.29,0.9656 ± 0.0018,0.8902 $\pm$ 0.0016,0.8900 $\pm$ 0.0016,15.14 $\pm$ 2.29,0.9656 $\pm$ 0.0018
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.5,0.3,0.8900394736842105,0.0009428294449503157,0.8897979818230521,0.0009024072040252149,14.291674213115282,1.2171263039118758,0.9653632082203512,0.0010226207765980364,10,123,2,False,False,,0.8900 ± 0.0009,0.8898 ± 0.0009,14.29 ± 1.22,0.9654 ± 0.0010,0.8900 $\pm$ 0.0009,0.8898 $\pm$ 0.0009,14.29 $\pm$ 1.22,0.9654 $\pm$ 0.0010
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.5,0.1,0.8900131578947368,0.002019878511899068,0.8898352016423857,0.0020397838627182244,14.091723100476278,1.2054292955545383,0.9653346653346654,0.0021908201356405105,10,123,3,False,False,,0.8900 ± 0.0020,0.8898 ± 0.0020,14.09 ± 1.21,0.9653 ± 0.0022,0.8900 $\pm$ 0.0020,0.8898 $\pm$ 0.0020,14.09 $\pm$ 1.21,0.9653 $\pm$ 0.0022
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,3.0,0.5,0.889986842105263,0.0015928360895737868,0.8897320280466685,0.0016207676584249603,14.567575601055674,1.7342073487117973,0.9653061224489796,0.001727637259991549,10,123,4,False,False,,0.8900 ± 0.0016,0.8897 ± 0.0016,14.57 ± 1.73,0.9653 ± 0.0017,0.8900 $\pm$ 0.0016,0.8897 $\pm$ 0.0016,14.57 $\pm$ 1.73,0.9653 $\pm$ 0.0017
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.0,0.5,0.889921052631579,0.0011739320012208088,0.8896919374741931,0.0012111713473285663,13.514322167223629,1.2728224499179988,0.9652347652347653,0.0012732814627198846,10,123,5,False,False,,0.8899 ± 0.0012,0.8897 ± 0.0012,13.51 ± 1.27,0.9652 ± 0.0013,0.8899 $\pm$ 0.0012,0.8897 $\pm$ 0.0012,13.51 $\pm$ 1.27,0.9652 $\pm$ 0.0013
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.0,0.7,0.8898684210526315,0.0016019282778727668,0.8896650910190654,0.001589213487599434,13.546056059470478,1.3272348082555259,0.965177679463394,0.0017374989170590744,10,123,6,False,False,,0.8899 ± 0.0016,0.8897 ± 0.0016,13.55 ± 1.33,0.9652 ± 0.0017,0.8899 $\pm$ 0.0016,0.8897 $\pm$ 0.0016,13.55 $\pm$ 1.33,0.9652 $\pm$ 0.0017
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.5,0.5,0.889842105263158,0.001537967224136362,0.8896158452296742,0.001567756790247641,13.719715045638925,1.093165037224515,0.965149136577708,0.0016681248613438454,10,123,7,False,False,,0.8898 ± 0.0015,0.8896 ± 0.0016,13.72 ± 1.09,0.9651 ± 0.0017,0.8898 $\pm$ 0.0015,0.8896 $\pm$ 0.0016,13.72 $\pm$ 1.09,0.9651 $\pm$ 0.0017
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.0,0.3,0.8897105263157894,0.0013544041449557065,0.8894793079486641,0.001354387614119871,14.15648931404576,2.3968670500038614,0.9650064221492795,0.0014690269019071575,10,123,8,False,False,,0.8897 ± 0.0014,0.8895 ± 0.0014,14.16 ± 2.40,0.9650 ± 0.0015,0.8897 $\pm$ 0.0014,0.8895 $\pm$ 0.0014,14.16 $\pm$ 2.40,0.9650 $\pm$ 0.0015
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.5,0.5,0.889684210526316,0.0013733043771432078,0.8894278895539305,0.0013881659321860892,13.598313627686972,1.8976769831463067,0.9649778792635937,0.0014895266542441033,10,123,9,False,False,,0.8897 ± 0.0014,0.8894 ± 0.0014,13.60 ± 1.90,0.9650 ± 0.0015,0.8897 $\pm$ 0.0014,0.8894 $\pm$ 0.0014,13.60 $\pm$ 1.90,0.9650 $\pm$ 0.0015
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.1,0.7,0.8896315789473684,0.001441108205285542,0.8894255032463629,0.0014576745317696508,13.10193895391421,0.9624044871299242,0.964920793492222,0.0015630686970415483,10,123,10,False,True,blue!12,0.8896 ± 0.0014,0.8894 ± 0.0015,13.10 ± 0.96,0.9649 ± 0.0016,0.8896 $\pm$ 0.0014,0.8894 $\pm$ 0.0015,13.10 $\pm$ 0.96,0.9649 $\pm$ 0.0016
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.0,0.1,0.8896315789473682,0.0007147911855250263,0.8893792406465048,0.0007295455785782363,13.697876040290188,1.4716159937118318,0.964920793492222,0.000775283717709453,10,123,11,False,False,,0.8896 ± 0.0007,0.8894 ± 0.0007,13.70 ± 1.47,0.9649 ± 0.0008,0.8896 $\pm$ 0.0007,0.8894 $\pm$ 0.0007,13.70 $\pm$ 1.47,0.9649 $\pm$ 0.0008
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.0,0.5,0.8896052631578947,0.001521872944990992,0.889389923218256,0.0015497669889849624,14.563797693117522,1.9433613546070692,0.9648922506065365,0.0016506685288899005,10,123,12,False,False,,0.8896 ± 0.0015,0.8894 ± 0.0015,14.56 ± 1.94,0.9649 ± 0.0017,0.8896 $\pm$ 0.0015,0.8894 $\pm$ 0.0015,14.56 $\pm$ 1.94,0.9649 $\pm$ 0.0017
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.5,0.3,0.8895657894736843,0.0017631906255144805,0.8893702453566869,0.0018062736606171668,13.95996795326937,2.2100231514499447,0.9648494362780078,0.0019124088417168765,10,123,13,False,False,,0.8896 ± 0.0018,0.8894 ± 0.0018,13.96 ± 2.21,0.9648 ± 0.0019,0.8896 $\pm$ 0.0018,0.8894 $\pm$ 0.0018,13.96 $\pm$ 2.21,0.9648 $\pm$ 0.0019
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.5,0.1,0.8895526315789475,0.0011339225017936128,0.8893115420534073,0.001128896942268196,13.799065413331846,1.3568663565114034,0.964835164835165,0.0012298859731170665,10,123,14,False,False,,0.8896 ± 0.0011,0.8893 ± 0.0011,13.80 ± 1.36,0.9648 ± 0.0012,0.8896 $\pm$ 0.0011,0.8893 $\pm$ 0.0011,13.80 $\pm$ 1.36,0.9648 $\pm$ 0.0012
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.5,0.9,0.8895394736842104,0.0017057400423359805,0.8893293556521147,0.0016921891721403412,14.50376368050153,2.0434390083706173,0.964820893392322,0.0018500962354436187,10,123,15,False,False,,0.8895 ± 0.0017,0.8893 ± 0.0017,14.50 ± 2.04,0.9648 ± 0.0019,0.8895 $\pm$ 0.0017,0.8893 $\pm$ 0.0017,14.50 $\pm$ 2.04,0.9648 $\pm$ 0.0019
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,3.0,0.1,0.8894868421052632,0.0012688256130934429,0.8892422375820264,0.0012692684064599424,14.236982140719192,1.6197915889206733,0.9647638076209505,0.0013762058883274228,10,123,16,False,False,,0.8895 ± 0.0013,0.8892 ± 0.0013,14.24 ± 1.62,0.9648 ± 0.0014,0.8895 $\pm$ 0.0013,0.8892 $\pm$ 0.0013,14.24 $\pm$ 1.62,0.9648 $\pm$ 0.0014
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.5,0.1,0.8894736842105262,0.0009406846749792617,0.8892427406742506,0.0009909343412029261,13.840504788434675,1.4688230339647657,0.9647495361781078,0.0010202944954819937,10,123,17,False,False,,0.8895 ± 0.0009,0.8892 ± 0.0010,13.84 ± 1.47,0.9647 ± 0.0010,0.8895 $\pm$ 0.0009,0.8892 $\pm$ 0.0010,13.84 $\pm$ 1.47,0.9647 $\pm$ 0.0010
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.0,0.7,0.8894605263157894,0.001799261587195333,0.8892247914369742,0.0018262327715853409,13.43386410594879,1.366196608935002,0.9647352647352647,0.0019515324764784365,10,123,18,False,False,,0.8895 ± 0.0018,0.8892 ± 0.0018,13.43 ± 1.37,0.9647 ± 0.0020,0.8895 $\pm$ 0.0018,0.8892 $\pm$ 0.0018,13.43 $\pm$ 1.37,0.9647 $\pm$ 0.0020
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.0,0.9,0.8894342105263158,0.0012250118560239306,0.8892074072167014,0.001274426143120159,13.467852966229355,1.386652767806686,0.9647067218495791,0.0013286841880664902,10,123,19,False,False,,0.8894 ± 0.0012,0.8892 ± 0.0013,13.47 ± 1.39,0.9647 ± 0.0013,0.8894 $\pm$ 0.0012,0.8892 $\pm$ 0.0013,13.47 $\pm$ 1.39,0.9647 $\pm$ 0.0013
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.0,0.1,0.8893815789473685,0.001212384157872576,0.8891625359720958,0.0012274419949751829,13.307597786430657,1.0653541670218658,0.9646496360782075,0.0013149878121637665,10,123,20,False,False,,0.8894 ± 0.0012,0.8892 ± 0.0012,13.31 ± 1.07,0.9646 ± 0.0013,0.8894 $\pm$ 0.0012,0.8892 $\pm$ 0.0012,13.31 $\pm$ 1.07,0.9646 $\pm$ 0.0013
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.0,0.3,0.8893684210526317,0.001254109894783261,0.889139181722902,0.0012654349505488193,13.883041694304362,1.2749049678522109,0.9646353646353646,0.001360244783837987,10,123,21,False,False,,0.8894 ± 0.0013,0.8891 ± 0.0013,13.88 ± 1.27,0.9646 ± 0.0014,0.8894 $\pm$ 0.0013,0.8891 $\pm$ 0.0013,13.88 $\pm$ 1.27,0.9646 $\pm$ 0.0014
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.5,0.7,0.8893552631578947,0.0015046480770072891,0.8891446479868815,0.0015182892114478789,14.43030472684768,1.755530489126863,0.9646210931925218,0.0016319859262530977,10,123,22,False,False,,0.8894 ± 0.0015,0.8891 ± 0.0015,14.43 ± 1.76,0.9646 ± 0.0016,0.8894 $\pm$ 0.0015,0.8891 $\pm$ 0.0015,14.43 $\pm$ 1.76,0.9646 $\pm$ 0.0016
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.5,0.7,0.8893421052631579,0.00186493786188329,0.8891035796347921,0.001882298031144074,14.38366227982139,1.9674819739254996,0.964606821749679,0.0020227669117044416,10,123,23,False,False,,0.8893 ± 0.0019,0.8891 ± 0.0019,14.38 ± 1.97,0.9646 ± 0.0020,0.8893 $\pm$ 0.0019,0.8891 $\pm$ 0.0019,14.38 $\pm$ 1.97,0.9646 $\pm$ 0.0020
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.1,0.9,0.8893421052631579,0.00188341320645471,0.8891340029715771,0.0019081456001297332,14.82054150023032,2.4018653362861078,0.9646068217496788,0.00204280581833249,10,123,24,False,False,,0.8893 ± 0.0019,0.8891 ± 0.0019,14.82 ± 2.40,0.9646 ± 0.0020,0.8893 $\pm$ 0.0019,0.8891 $\pm$ 0.0019,14.82 $\pm$ 2.40,0.9646 $\pm$ 0.0020
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,3.0,0.3,0.8893289473684213,0.0010479611300087675,0.8890678227147198,0.0010636708045125636,13.325173746416112,1.5995735924957868,0.964592550306836,0.0011366497200037782,10,123,25,False,False,,0.8893 ± 0.0010,0.8891 ± 0.0011,13.33 ± 1.60,0.9646 ± 0.0011,0.8893 $\pm$ 0.0010,0.8891 $\pm$ 0.0011,13.33 $\pm$ 1.60,0.9646 $\pm$ 0.0011
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,3.0,0.7,0.8893026315789474,0.0012877868188235179,0.8890753488550341,0.0013205273388424775,14.03443984745536,1.6521779695546233,0.9645640074211503,0.001396771774376854,10,123,26,False,False,,0.8893 ± 0.0013,0.8891 ± 0.0013,14.03 ± 1.65,0.9646 ± 0.0014,0.8893 $\pm$ 0.0013,0.8891 $\pm$ 0.0013,14.03 $\pm$ 1.65,0.9646 $\pm$ 0.0014
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.5,0.5,0.8892368421052632,0.0011484194981791656,0.8890292869744705,0.0012235764908207361,14.338307105887603,1.8097559908971652,0.964492650206936,0.00124560984532063,10,123,27,False,False,,0.8892 ± 0.0011,0.8890 ± 0.0012,14.34 ± 1.81,0.9645 ± 0.0012,0.8892 $\pm$ 0.0011,0.8890 $\pm$ 0.0012,14.34 $\pm$ 1.81,0.9645 $\pm$ 0.0012
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.5,0.9,0.889236842105263,0.0018398064185508303,0.8890057637820965,0.0018428198469116603,13.917787793761818,1.6134771293670835,0.964492650206936,0.0019955086029664927,10,123,28,False,False,,0.8892 ± 0.0018,0.8890 ± 0.0018,13.92 ± 1.61,0.9645 ± 0.0020,0.8892 $\pm$ 0.0018,0.8890 $\pm$ 0.0018,13.92 $\pm$ 1.61,0.9645 $\pm$ 0.0020
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,3.0,0.9,0.8892236842105262,0.0013986346285766126,0.8889966665483164,0.00142049414525213,15.068853499882001,2.18528704289841,0.964478378764093,0.0015170005961441752,10,123,29,False,False,,0.8892 ± 0.0014,0.8890 ± 0.0014,15.07 ± 2.19,0.9645 ± 0.0015,0.8892 $\pm$ 0.0014,0.8890 $\pm$ 0.0014,15.07 $\pm$ 2.19,0.9645 $\pm$ 0.0015
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.1,0.3,0.8892105263157895,0.0013827967342486315,0.8889952043318636,0.0014199365949984285,15.222553966887066,1.8277253662188397,0.9644641073212501,0.0014998223462665376,10,123,30,False,False,,0.8892 ± 0.0014,0.8890 ± 0.0014,15.22 ± 1.83,0.9645 ± 0.0015,0.8892 $\pm$ 0.0014,0.8890 $\pm$ 0.0014,15.22 $\pm$ 1.83,0.9645 $\pm$ 0.0015
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,1.5,0.7,0.8891973684210525,0.0014068627687545548,0.8889787493086496,0.001432260897033496,13.496058719222978,1.141004455251198,0.9644498358784073,0.001525925080995389,10,123,31,False,False,,0.8892 ± 0.0014,0.8890 ± 0.0014,13.50 ± 1.14,0.9644 ± 0.0015,0.8892 $\pm$ 0.0014,0.8890 $\pm$ 0.0014,13.50 $\pm$ 1.14,0.9644 $\pm$ 0.0015
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.5,0.9,0.8890657894736842,0.0014312634026167398,0.8888393620275916,0.0014464994566357066,14.238028886369042,2.0293246576994592,0.9643071214499785,0.0015523907321089222,10,123,32,False,False,,0.8891 ± 0.0014,0.8888 ± 0.0014,14.24 ± 2.03,0.9643 ± 0.0016,0.8891 $\pm$ 0.0014,0.8888 $\pm$ 0.0014,14.24 $\pm$ 2.03,0.9643 $\pm$ 0.0016
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,2.0,0.9,0.889013157894737,0.0015559361206198806,0.888784751679761,0.001568066946256303,15.089112752223931,2.1789937095953067,0.9642500356786071,0.0016876144593565045,10,123,33,False,False,,0.8890 ± 0.0016,0.8888 ± 0.0016,15.09 ± 2.18,0.9643 ± 0.0017,0.8890 $\pm$ 0.0016,0.8888 $\pm$ 0.0016,15.09 $\pm$ 2.18,0.9643 $\pm$ 0.0017
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.1,0.1,0.8889605263157895,0.0017570703147867894,0.888783086782297,0.0018104260797341422,13.651984380364107,1.3458810146808817,0.9641929499072356,0.0019057705711973132,10,123,34,False,False,,0.8890 ± 0.0018,0.8888 ± 0.0018,13.65 ± 1.35,0.9642 ± 0.0019,0.8890 $\pm$ 0.0018,0.8888 $\pm$ 0.0018,13.65 $\pm$ 1.35,0.9642 $\pm$ 0.0019
T5-small,1000,T5-small student results for FS=1000.,tab:t5small_fs1000,0.1,0.5,0.8888157894736841,0.0014782718900309434,0.8885896089758699,0.0015212006810243297,14.394960073550465,1.948426703645548,0.9640359640359639,0.0016033775316447944,10,123,35,False,False,,0.8888 ± 0.0015,0.8886 ± 0.0015,14.39 ± 1.95,0.9640 ± 0.0016,0.8888 $\pm$ 0.0015,0.8886 $\pm$ 0.0015,14.39 $\pm$ 1.95,0.9640 $\pm$ 0.0016
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.1,0.1,0.8051315789473683,0.009688516078228472,0.8026700533572356,0.011203119364065938,3.978359026647619,0.6822692459047989,0.850097249235899,0.010229608529388229,10,123,1,True,False,green!15,0.8051 ± 0.0097,0.8027 ± 0.0112,3.98 ± 0.68,0.8501 ± 0.0102,0.8051 $\pm$ 0.0097,0.8027 $\pm$ 0.0112,3.98 $\pm$ 0.68,0.8501 $\pm$ 0.0102
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.1,0.5,0.8050263157894737,0.0141908570828571,0.8021756612611599,0.017289038040834433,3.732451986625165,0.4968141887501106,0.8499861072520144,0.014983400087484566,10,123,2,False,False,,0.8050 ± 0.0142,0.8022 ± 0.0173,3.73 ± 0.50,0.8500 ± 0.0150,0.8050 $\pm$ 0.0142,0.8022 $\pm$ 0.0173,3.73 $\pm$ 0.50,0.8500 $\pm$ 0.0150
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.1,0.3,0.804921052631579,0.013757003868300704,0.8022874375120136,0.016389157396953263,4.127729820029344,0.6188113944443213,0.8498749652681299,0.014525316671170515,10,123,3,False,False,,0.8049 ± 0.0138,0.8023 ± 0.0164,4.13 ± 0.62,0.8499 ± 0.0145,0.8049 $\pm$ 0.0138,0.8023 $\pm$ 0.0164,4.13 $\pm$ 0.62,0.8499 $\pm$ 0.0145
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.1,0.7,0.8045263157894735,0.01614669021197462,0.8014919370252255,0.01952222043970547,3.65409948674331,0.4804134904213554,0.8494581828285634,0.017048464241595868,10,123,4,False,False,,0.8045 ± 0.0161,0.8015 ± 0.0195,3.65 ± 0.48,0.8495 ± 0.0170,0.8045 $\pm$ 0.0161,0.8015 $\pm$ 0.0195,3.65 $\pm$ 0.48,0.8495 $\pm$ 0.0170
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.5,0.7,0.8043947368421053,0.015148439627419815,0.8013629544653262,0.01860116070889081,3.8601431333290748,0.7017284233799069,0.8493192553487079,0.01599446251297454,10,123,5,False,False,,0.8044 ± 0.0151,0.8014 ± 0.0186,3.86 ± 0.70,0.8493 ± 0.0160,0.8044 $\pm$ 0.0151,0.8014 $\pm$ 0.0186,3.86 $\pm$ 0.70,0.8493 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,3.0,0.7,0.8043684210526315,0.015186817557215807,0.8013318219804602,0.018690232977201474,3.587076453395639,0.3585057927386371,0.8492914698527368,0.016034983805896103,10,123,6,False,False,,0.8044 ± 0.0152,0.8013 ± 0.0187,3.59 ± 0.36,0.8493 ± 0.0160,0.8044 $\pm$ 0.0152,0.8013 $\pm$ 0.0187,3.59 $\pm$ 0.36,0.8493 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.0,0.7,0.8042894736842106,0.015111059058806298,0.8012196642872841,0.018609148782492566,4.0222985133482325,0.5876489888576385,0.8492081133648235,0.01595499428270739,10,123,7,False,False,,0.8043 ± 0.0151,0.8012 ± 0.0186,4.02 ± 0.59,0.8492 ± 0.0160,0.8043 $\pm$ 0.0151,0.8012 $\pm$ 0.0186,4.02 $\pm$ 0.59,0.8492 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.5,0.7,0.8040789473684212,0.01526114122591722,0.8009896962010339,0.018787555555936208,4.005728200068007,0.7816383408950638,0.8489858293970547,0.01611345836579199,10,123,8,False,False,,0.8041 ± 0.0153,0.8010 ± 0.0188,4.01 ± 0.78,0.8490 ± 0.0161,0.8041 $\pm$ 0.0153,0.8010 $\pm$ 0.0188,4.01 $\pm$ 0.78,0.8490 $\pm$ 0.0161
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.0,0.7,0.803934210526316,0.01515989595504551,0.8007881571112883,0.018712231796282557,3.818964499981424,0.5107700649422708,0.8488330091692136,0.016006558663287845,10,123,9,False,False,,0.8039 ± 0.0152,0.8008 ± 0.0187,3.82 ± 0.51,0.8488 ± 0.0160,0.8039 $\pm$ 0.0152,0.8008 $\pm$ 0.0187,3.82 $\pm$ 0.51,0.8488 $\pm$ 0.0160
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.5,0.7,0.803921052631579,0.01535649020187902,0.8006854052017447,0.019082719011338366,3.664723739999166,0.5949095221878129,0.8488191164212282,0.016214132472114562,10,123,10,False,False,,0.8039 ± 0.0154,0.8007 ± 0.0191,3.66 ± 0.59,0.8488 ± 0.0162,0.8039 $\pm$ 0.0154,0.8007 $\pm$ 0.0191,3.66 $\pm$ 0.59,0.8488 $\pm$ 0.0162
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,3.0,0.9,0.8038815789473684,0.01624018632568265,0.8006940136809806,0.019795273438027044,4.2138290932310465,0.7858059386899692,0.8487774381772715,0.017147182005444312,10,123,11,False,False,,0.8039 ± 0.0162,0.8007 ± 0.0198,4.21 ± 0.79,0.8488 ± 0.0171,0.8039 $\pm$ 0.0162,0.8007 $\pm$ 0.0198,4.21 $\pm$ 0.79,0.8488 $\pm$ 0.0171
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.0,0.9,0.8038157894736843,0.016121986119643626,0.8006126759111745,0.019638975547132995,3.884312439953798,1.0572204181753528,0.8487079744373437,0.01702238045419444,10,123,12,False,False,,0.8038 ± 0.0161,0.8006 ± 0.0196,3.88 ± 1.06,0.8487 ± 0.0170,0.8038 $\pm$ 0.0161,0.8006 $\pm$ 0.0196,3.88 $\pm$ 1.06,0.8487 $\pm$ 0.0170
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.0,0.9,0.8037236842105262,0.016243360506425573,0.800533447421064,0.019808023381059296,3.5192263466979057,0.5234326783050218,0.8486107252014448,0.017150533460521592,10,123,13,False,True,blue!12,0.8037 ± 0.0162,0.8005 ± 0.0198,3.52 ± 0.52,0.8486 ± 0.0172,0.8037 $\pm$ 0.0162,0.8005 $\pm$ 0.0198,3.52 $\pm$ 0.52,0.8486 $\pm$ 0.0172
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,2.5,0.9,0.8037105263157895,0.01619208908219685,0.800527994382516,0.019756935227038256,3.591060273287591,0.4073738247966111,0.8485968324534593,0.01709639858637067,10,123,14,False,False,,0.8037 ± 0.0162,0.8005 ± 0.0198,3.59 ± 0.41,0.8486 ± 0.0171,0.8037 $\pm$ 0.0162,0.8005 $\pm$ 0.0198,3.59 $\pm$ 0.41,0.8486 $\pm$ 0.0171
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.1,0.9,0.8036973684210527,0.017131833838978403,0.8004686351381987,0.020778152938949454,3.960703953371195,0.8181970147814627,0.8485829397054736,0.018088627004200587,10,123,15,False,False,,0.8037 ± 0.0171,0.8005 ± 0.0208,3.96 ± 0.82,0.8486 ± 0.0181,0.8037 $\pm$ 0.0171,0.8005 $\pm$ 0.0208,3.96 $\pm$ 0.82,0.8486 $\pm$ 0.0181
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,1.5,0.9,0.8036184210526315,0.016199625378977303,0.8004323026455612,0.019706775567925654,4.052956739995656,0.7040004442672326,0.8484995832175605,0.01710435577663622,10,123,16,False,False,,0.8036 ± 0.0162,0.8004 ± 0.0197,4.05 ± 0.70,0.8485 ± 0.0171,0.8036 $\pm$ 0.0162,0.8004 $\pm$ 0.0197,4.05 $\pm$ 0.70,0.8485 $\pm$ 0.0171
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.5,0.9,0.8035789473684212,0.016542450312987164,0.8002376105378168,0.020297616059378673,3.95704570000665,0.42134965289234305,0.8484579049736036,0.017466327087899757,10,123,17,False,False,,0.8036 ± 0.0165,0.8002 ± 0.0203,3.96 ± 0.42,0.8485 ± 0.0175,0.8036 $\pm$ 0.0165,0.8002 $\pm$ 0.0203,3.96 $\pm$ 0.42,0.8485 $\pm$ 0.0175
distilBERT,10,distilBERT student results for FS=10.,tab:distilbert_fs10,0.5,0.5,0.8031315789473684,0.015478392687775554,0.799803693163798,0.019239501279084328,3.925715906619492,0.6503434946322733,0.8479855515420949,0.016342843071282885,10,123,18,False,False,,0.8031 ± 0.0155,0.7998 ± 0.0192,3.93 ± 0.65,0.8480 ± 0.0163,0.8031 $\pm$ 0.0155,0.7998 $\pm$ 0.0192,3.93 $\pm$ 0.65,0.8480 $\pm$ 0.0163
